id,name,category,x,y,visitorReviewCount,visitorReviewScore,searchName
17900816,드뷔시산장,카페,127.04032,37.55843,66,4.85,타로카페드뷔시산장
1433959017,스므으커피바이타르트박스 스타필드고양점,"카페,디저트",126.894775,37.646976,13,4.65,커피바이
1059957766,테라로사 국립현대미술관서울점,카페,126.98005,37.57878,2496,4.52,테라로사
37281855,요거프레소 삼송테크노밸리점,카페,126.90211,37.649067,193,4.48,요거프레소
31316672,이디야커피 세종대정문점,카페,127.07724,37.553562,302,4.3,이디야커피 세종대정문점
18936580,철산우성아파트,아파트,126.868225,37.4892,-1,-1.0,우성
31744094,커피콩,카페,127.07117,37.625916,374,4.5,커피콩
38506712,수커피볶는집,"카페,디저트",126.968796,37.52717,43,4.39,수커피볶는집
1589194698,이디야커피 금란망우점,카페,127.10318,37.60016,296,-1.0,이디야커피망우점 망우점
36251015,이디야커피 신촌로터리점,카페,126.93542,37.55448,302,4.32,이디야커피 신촌로터리점
1568897594,SAM,바(BAR),126.93238,37.359253,-1,-1.0,SAM
1831283871,스타벅스 신대방삼거리역점,카페,126.93194,37.50032,5199,4.44,스타벅스신대방삼거리역점 신대방삼거리역점
-2,-2,-2,-2.0,-2.0,-2,-2.0,커피메카닉[최윤태]
20935431,CKISS원효점,카페,126.95191,37.532917,7,-1.0,씨키스커피
-2,-2,-2,-2.0,-2.0,-2,-2.0,카페드빈티지(CAFEDE) 드빈티지역삼본점
36025555,이디야커피 우장산역점,카페,126.835785,37.547894,632,4.41,이디야커피 우장산역점
32333412,커피서랍,카페,127.12695,37.535942,93,4.57,커피서랍
-2,-2,-2,-2.0,-2.0,-2,-2.0,원기산삼다시스
1656203282,라떼곰,"카페,디저트",127.076965,37.603394,29,3.7,라떼곰
36714003,커피빈 시흥홈플러스점,카페,126.90077,37.45187,876,4.41,커피빈 코리아시흥홈플러스점
384475264,호은냉동산업,"냉난방기,냉동,냉장기기제조",127.46705,36.68279,1,-1.0,G7커피코리아
1505582386,메가커피 은평뉴타운점,카페,126.91899,37.639267,1121,4.43,커피제로
1557285757,배스킨라빈스 은평롯데몰점,아이스크림,126.9179,37.637535,947,4.34,베스킨라빈스
1793395323,엔젤디오커피,카페,126.94372,37.565857,-1,-1.0,엔젤디오커피
18108021,진영,"수예,자수",126.922615,37.608078,6,-1.0,진영
-2,-2,-2,-2.0,-2.0,-2,-2.0,더카페 구로에이스1차점
-2,-2,-2,-2.0,-2.0,-2,-2.0,은평뉴타운여성행복북카페
31316263,커피빈 상암SBS미디어센터점,카페,126.89287,37.57968,575,4.6,커피빈코리아상암동SBS
36241590,스타벅스 자양사거리점,카페,127.08243,37.53712,3490,4.47,스타벅스 자양사거리점
-2,-2,-2,-2.0,-2.0,-2,-2.0,에그셀런트 화양점
1572796885,커피그대로,커피자판기,127.14365,36.993607,1,-1.0,커피그대로
1762002003,어느예쁜날,"카페,디저트",127.09718,37.746845,3,-1.0,"어느,예쁜날"
37471547,빽다방 은평초교점,테이크아웃커피,126.93393,37.60117,486,4.31,빽다방 은평초교점
1153505916,브룸 커피,"카페,디저트",127.02974,37.488766,193,4.42,BroomCoffee
-2,-2,-2,-2.0,-2.0,-2,-2.0,하프커피로스터스
1850569043,헤이피,"카페,디저트",127.03334,37.58593,123,4.6,헤이피
1259932011,카페하임,"카페,디저트",127.091675,37.553307,8,-1.0,카페하임
1436996033,비밀정원,장소대여,127.05004,37.546116,-1,-1.0,비밀정원
1460878613,너의작은방앗간,"카페,디저트",126.94306,37.558914,49,4.85,너의작은방앗간
1496880070,슬링스톤,"카페,디저트",127.00304,37.538074,3,-1.0,슬링스톤
-2,-2,-2,-2.0,-2.0,-2,-2.0,메가엠지씨커피 성수역점
1683837816,주연다방,다방,127.023544,37.63061,5,-1.0,주연다방
1833434384,그라찌에 상명대점,카페,126.955154,37.602768,22,4.36,그라찌에
1889789241,에그에그,오므라이스,127.06786,37.831703,51,4.6,에그에그
1503003184,바리스타랩,기업,126.79611,35.131752,-1,-1.0,바리스타랩
1542138168,골드코스트,"카페,디저트",126.88378,37.4814,74,4.96,골드코스트
1894925902,커피클릭,"커피가공,제조",126.77392,37.7241,2,-1.0,클릭커피
-2,-2,-2,-2.0,-2.0,-2,-2.0,커피마마 노원당현천우리집
1894085372,카페밀,베이커리,127.15166,37.559406,307,4.25,카페밀
-2,-2,-2,-2.0,-2.0,-2,-2.0,화이트엔젤수노래방
1620152803,로터리커피,카페,127.0111,37.60525,30,4.24,로터리다방
1677647117,팔공티 세종대후문점,차,127.070885,37.55038,214,4.67,팔공티 군자역점
686146311,도기커피,"카페,디저트",127.00673,37.568684,45,4.51,도기커피
1734485764,커피가맛있는집,카페,127.675575,37.205616,-1,-1.0,커피가맛있는집
1833434384,그라찌에 상명대점,카페,126.955154,37.602768,22,4.36,그라찌에
1106179760,공차 강남대성학원점,차,127.03,37.49674,1098,4.46,공차 강남대성학원점
33799594,아이파크포레스트게이트오피스텔,오피스텔,126.9185,37.632847,-1,-1.0,파크
1059903526,봉트랩,카페,127.14709,37.54813,74,4.62,봉트랩
1147323222,카페딥,"카페,디저트",126.879105,37.48511,343,4.56,"카페,딥"
1512401160,진심커피 마곡점,"카페,디저트",126.82821,37.558918,459,4.44,진심커피 마곡점
1612620145,파서루,카페,127.09921,37.486034,263,4.19,파서루
-2,-2,-2,-2.0,-2.0,-2,-2.0,고디바롯데잠실 에비뉴엘점
1276144902,매머드익스프레스 삼송mbn미디어시티점,카페,126.89769,37.64937,111,-1.0,매머드커피
1700589523,돈츄워리,"카페,디저트",127.03877,37.49294,86,4.77,돈츄워리
1204077047,무형문화재 해현당,"운세,사주",126.84403,37.558765,-1,-1.0,해현당
1193111347,카구야 타로상점,"운세,사주",127.12604,37.496162,-1,-1.0,카구야타로상점
-2,-2,-2,-2.0,-2.0,-2,-2.0,할리스에프앤비마이컵오브
1853685487,에그버블,카페,126.8947,37.646797,16,4.22,버블커피
1748980481,카페늠름,"카페,디저트",126.97471,37.482147,55,-1.0,카페늠름
1087804936,모루농장,"차,커피",126.7614,33.387177,5,-1.0,모로티
1461339090,커피에반하다 월곡역점,카페,127.040535,37.601852,164,4.31,커피에반하다월곡역점 월곡역점
1056301787,태양커피,카페,126.98268,37.479446,548,4.59,태양커피 사당점
1597683319,아파트먼트,"카페,디저트",126.89299,37.512844,203,4.26,아파트먼트
-2,-2,-2,-2.0,-2.0,-2,-2.0,겔쿠자 홍대점
1800475386,트랙26,"카페,디저트",126.899506,37.560238,54,4.71,트랙26
30901130,아바7080라이브카페,라이브카페,128.6983,36.568375,-1,-1.0,아바카페
-2,-2,-2,-2.0,-2.0,-2,-2.0,셀렉토커피 강동역점
1918421974,로지카스터디카페 후곡점,장소대여,126.76662,37.678604,4,-1.0,카페 로지카스터디
1203791942,룽고커피,카페,126.840645,37.30111,269,4.65,룽고커피
1101593603,스마일밀,카페,127.07453,37.575344,152,4.68,스마일밀
1416540834,희희,"우동,소바",126.94579,37.54511,491,4.34,희희
1060245770,스타벅스 우장산역점,카페,126.83598,37.5495,5034,4.41,스타벅스 우장산역점
1035259967,비밀의화원 리버타운,방탈출카페,127.02865,37.499943,317,4.58,비밀의화원리버타운
1372369399,독학재수학원 잇올 스파르타 은평서대문센터,입시학원,126.915985,37.61172,50,4.4,카페 스파르타스터디
1456237838,메가커피 가락시장역점,카페,127.11904,37.494957,1559,4.26,메가커피 가락시장역점
1293175393,쿠소이,"카페,디저트",127.01475,37.540974,115,4.38,쿠소이
1488944842,루트커피,카페,126.92354,37.565598,86,4.47,루트커피
1481185372,럽덥,"도서,음반,문구",127.082504,37.59873,45,4.81,럽덥
-2,-2,-2,-2.0,-2.0,-2,-2.0,오늘도카페일리터 구로점
1654652326,메가커피 상도해링턴플레이스점,카페,126.94174,37.505413,577,-1.0,메가커피 상도해링턴플레이스점
1044640040,마스터키 홍대상수점,방탈출카페,126.92091,37.548027,38,4.63,마스터키 홍대상수점
1264805077,킨포크 도산,종합도소매,127.035545,37.52604,150,4.5,킨포크도산
1080705136,포인트나인,방탈출카페,127.028336,37.503487,46,4.67,포인트나인
1516055824,디저트39 서울대입구역점,카페,126.95596,37.479137,135,4.37,디저트39 서울대입구역점
-2,-2,-2,-2.0,-2.0,-2,-2.0,카페설리번 교대점
1542149931,테라로사 포스코센터점,카페,127.05608,37.50606,4746,4.48,테라로사 포스코센터점
1843472467,예그리나카페,"카페,디저트",128.61943,36.82087,28,4.63,예그리나카페
1405122616,브루클린커피,"카페,디저트",126.838875,37.557777,1554,4.46,브루클린커피
1425571923,부엔디아,"카페,디저트",126.83472,37.560425,217,-1.0,부엔디아
1855832862,지니커피,"카페,디저트",127.01974,37.56122,54,4.5,지니커피
80719189,카페마미,"카페,디저트",127.14527,37.36837,6,-1.0,카페마미
1197567282,이루리,복합문화공간,127.04329,37.603878,6,-1.0,이루리
-2,-2,-2,-2.0,-2.0,-2,-2.0,몬트카페&베이커리
1012064407,오가다 대한무역투자진흥공사점,차,127.04402,37.465492,212,-1.0,오가다 대한무역투자진흥공사점
1883935330,스무디킹 이마트24R강서등촌빌리지점,"과일,주스전문점",126.859985,37.53625,6,-1.0,스무디킹 이마트24R강서등촌빌리지점
-2,-2,-2,-2.0,-2.0,-2,-2.0,스무디킹 이마트24성수대우점
-2,-2,-2,-2.0,-2.0,-2,-2.0,스무디킹 이마트24여의도3호점
31850296,일립스,카페,126.98437,37.570713,186,4.56,CAFENOA
38484172,카페 애드립,"카페,디저트",127.42151,36.436516,66,4.54,커피애드립
1243050861,카페더로비,카페,127.03326,37.66203,191,4.55,로비커피숍
-2,-2,-2,-2.0,-2.0,-2,-2.0,오리엔탈구내
-2,-2,-2,-2.0,-2.0,-2,-2.0,노맨틱
-2,-2,-2,-2.0,-2.0,-2,-2.0,섬광와인과커피
399212117,페어,소프트웨어개발,126.9732,37.47627,1,-1.0,페어
1108728134,끼룩하우스,베이커리,126.99053,37.57392,550,4.32,끼룩하우스
1947899127,이디야 미아꿈의숲해링턴점,카페,127.03465,37.616905,327,4.48,이디야커피 미아꿈의숲해링턴점
19796853,Manee,카페,127.019684,37.51794,9,-1.0,마니커피
1530597017,무너미,"카페,디저트",127.023605,37.639797,436,4.44,무너미
1076766063,어나더원,카페,126.911255,37.557606,27,4.63,어나더원커피
1985017678,호즈,"카페,디저트",127.3935,36.343422,110,-1.0,카페호즈
1398266175,블리스냅,카페,126.82254,37.570995,273,4.72,블리스냅
1023633937,모츠커피,카페,127.070465,37.54467,274,4.65,모츠커피
1513064884,웨스트빙고,카페,126.981155,37.48182,256,4.48,웨스트빙고
1994674523,하우스터디 둔촌스터디카페,스터디카페,127.134384,37.529182,168,4.84,하우스터디 둔촌스터디카페
-2,-2,-2,-2.0,-2.0,-2,-2.0,스테이더쿡파티룸
1241138461,카페랑솜,카페,127.00044,37.582317,400,4.54,카페랑솜
1949024937,번트 오렌지,"카페,디저트",126.917175,37.546738,58,4.46,번트오렌지
1514513439,비밀의 숲,방탈출카페,126.920845,37.552216,257,4.81,비밀의숲
-2,-2,-2,-2.0,-2.0,-2,-2.0,붐베이직카페 원효본점
21157313,핑크광택,"썬팅,광택",126.99471,37.26021,-1,-1.0,언더핑크
1345576006,앵글340,"카페,디저트",126.994804,37.568825,696,4.45,앵글340
1835801027,코지리틀,브런치,127.0436,37.47508,227,4.76,코지리틀
1525234501,호이안로스터리,"카페,디저트",127.12045,37.486877,350,4.61,호이안로스터리 1호점
1597752999,매일카페,"카페,디저트",126.920975,37.56068,264,4.57,매일카페
1168660167,컴투레스트,"카페,디저트",127.05421,37.59124,214,4.55,컴투레스트
1955302583,컴포즈커피 서울역메트로타워점,카페,126.97433,37.556293,518,4.46,컴포즈커피 서울역메트로타워점
38328122,SADDLER HAUS,와플,127.02494,37.51939,5050,4.55,새들러하우스
1178778789,미스터힐링 노량진점,힐링카페,126.94437,37.51205,-2,-2.0,미스터힐링 노량진점
1070114842,슬로우인디오븐,"카페,디저트",127.083405,37.557182,14,4.6,슬로우인디오븐
11673783,프린세스다이어리,테마카페,126.94608,37.557964,97,4.78,드레스카페
1132992974,에이스침대 에이스에비뉴 청담점,침대,127.046715,37.525955,11,4.67,에이스에비뉴 청담점
1667319997,스무디킹 이마트24오금역점,"과일,주스전문점",127.12835,37.50325,17,4.1,스무디킹 이마트24오금역점
1712991938,스무디킹 이마트24R방배다현점,"과일,주스전문점",126.994415,37.482574,2,-1.0,스무디킹 이마트24R방배다현점
1271182515,스무디킹 이마트24R관악신림현대점,"과일,주스전문점",126.93373,37.474236,14,4.8,스무디킹 이마트24R관악신림현대점
1491966477,고망고 연남점,"과일,주스전문점",126.92504,37.55895,3086,4.47,고망고
1202307881,스타가든,플라워카페,127.017494,37.51199,119,4.53,스타가든
1384967865,이일삼점,"카페,디저트",126.918076,37.5961,185,4.72,이일삼점
1950086627,히히냥냥,고양이카페,127.02704,37.501896,115,4.62,히히냥냥
1664706768,그로토,카페,126.95177,37.541733,328,4.57,그로토커피
1201484520,카페정월,"카페,디저트",126.930336,35.17716,8,-1.0,카페정월
-2,-2,-2,-2.0,-2.0,-2,-2.0,위클 양재점
1484279080,이스트우드 망원점,"카페,디저트",126.909225,37.556202,86,-1.0,이스트우드
1483735062,약수터,포장마차,126.91458,37.54804,88,4.74,약수터
1471130226,소니도,"카페,디저트",126.90304,37.53488,101,4.35,소니도
1064839053,담대하게 커피워크,카페,126.916046,37.59407,40,4.69,담대하게커피워크
1656878521,리버웨이,"카페,디저트",126.91917,37.54825,286,4.36,리버웨이
1742221234,카페 드 파리 명동2호점,카페,126.98379,37.56255,92,4.31,카페드파리 명동2호점
31316697,스타벅스 상봉역점,카페,127.08647,37.59689,4866,4.47,스타벅스 상봉역점
1729246868,루온루온,"카페,디저트",126.9253,37.56194,248,4.77,루온루온
1888853177,세련,"카페,디저트",127.11049,37.509445,503,4.31,세련
1197190487,커피빈 이태원몬드리안호텔점,카페,126.99312,37.528564,773,4.54,커피빈 이태원몬드리안호텔점
-2,-2,-2,-2.0,-2.0,-2,-2.0,브라운래빗 대치1호점
37441327,까페창비,북카페,126.91146,37.555347,87,4.74,카페창비
34565313,베러댄알콜,홍차전문점,126.90472,37.554752,116,4.63,베러댄알콜
1822865944,위넌스터디카페 중화역점,장소대여,127.08532,37.60255,5,-1.0,위넌스터디카페 중화역점
1011293106,로우어가든,"카페,디저트",127.02311,37.50561,153,4.49,로우어가든
1188800101,카페 달롭,"카페,디저트",126.91857,37.618824,41,4.57,카페달롭
20364312,갤러리소연카페,갤러리카페,126.99164,37.57683,89,4.59,갤러리소연카페 갤러리소연
1555079085,커피베이 서울숲AK밸리점,카페,127.05119,37.54939,128,4.31,커피베이 서울숲AK밸리점
1519863138,녹사다리,"카페,디저트",126.98751,37.534847,478,-1.0,녹사다리
35234963,투바이투,"카페,디저트",126.97998,37.294464,112,4.36,투바이투
1923481856,듀드롭,"카페,디저트",127.01451,37.61031,189,-1.0,듀드롭
-2,-2,-2,-2.0,-2.0,-2,-2.0,아주키
-2,-2,-2,-2.0,-2.0,-2,-2.0,이딧
1271468163,백야드빌더성수,"카페,디저트",127.047,37.55145,41,4.44,백야드빌더 성수점
1193666985,르몽블랑,"카페,디저트",126.98485,37.54492,543,4.47,르몽블랑
1346183740,G-CAFE,"카페,디저트",126.67695,37.483803,31,4.37,G-CAFE
1405043935,할리스 홍대역2번출구점,카페,126.9231,37.557796,2655,4.45,할리스커피 홍대역2번출구점
1886015635,SM타운 라이브러리 카페,카페,127.05729,37.51288,74,4.25,SM타운카페 SM타운
1402018416,메가커피 경희대점,카페,127.05279,37.593136,1202,4.44,메가커피 경희대점
1100779962,메가커피 신창시장점,카페,127.03868,37.639008,1963,4.41,메가커피 신창시장점
1098167102,메가커피 봉일시장점,카페,126.93954,37.486324,1377,4.32,메가커피 봉일시장점
1236764308,메가커피 가재울뉴타운점,카페,126.916016,37.57501,1387,4.35,메가커피 가재울뉴타운점
1566366322,이디야커피 청담역점,카페,127.04924,37.52009,586,4.51,이디야커피 청담역점
1163677324,랭스터디카페 오목교점,장소대여,126.874275,37.522476,65,4.49,랭스터디카페 오목교점
1177157732,마이라인,"속눈썹증모,연장",127.036095,37.504375,-1,-1.0,마이라잇
1932099596,히브루스,"카페,디저트",126.93853,37.55448,56,4.63,히브루스 김정민점
-2,-2,-2,-2.0,-2.0,-2,-2.0,카페이즈니 베이킹랩
1728968315,카페 블랑베어 구산점,"카페,디저트",126.91395,37.60979,1,-1.0,블랑디저트카페 블랑디저트
1489600272,블랙티드 의정부역점,"카페,디저트",127.047066,37.740696,156,4.65,블랙티드
37210934,소셜팩토리 1호점,장소대여,126.922646,37.551556,43,4.62,소셜팩토리 홍대1호점
33243792,서울에서첫번째전통찻집,"카페,디저트",126.974304,37.57201,15,5.0,서울에서첫번째전통찻집
345976942,엑스케이프 홍대점,방탈출카페,126.92142,37.55267,334,4.52,엑스케이프 홍대점
-2,-2,-2,-2.0,-2.0,-2,-2.0,꿀템카페
-2,-2,-2,-2.0,-2.0,-2,-2.0,헤븐온탑에맥앤볼리오스 DDP점
37663656,iroom,휴대폰액세서리,126.67969,37.46468,11,-1.0,IROOM
1822383490,만옥당,양식,129.08165,35.20985,166,-1.0,만옥당
19923981,북카페 청마루,북카페,126.99037,37.532413,1,-1.0,북카페청마루
1752945902,루나틱커피,카페,126.93035,37.55597,302,4.81,루나틱커피 동교동점
1738021331,요거프레소 합정역점,카페,126.91583,37.54892,566,4.51,요거프레소 합정역점
36399494,폴리스팬케이크,"카페,디저트",126.925476,37.561512,192,4.52,폴리스팬케이크
1151193613,가배도 삼청,카페,126.98218,37.579926,1665,4.4,가배도 삼청점
-2,-2,-2,-2.0,-2.0,-2,-2.0,서울이스케이프룸 홍대1호점
1619783550,커피빈 논현역6번출구앞점,카페,127.02051,37.51201,917,4.47,커피빈 논현역6번출구앞점
1626556165,카페디차,"카페,디저트",126.951744,37.503174,231,-1.0,카페디차
1465450152,오앤디,카페,127.06011,37.588818,109,4.57,오앤디
-2,-2,-2,-2.0,-2.0,-2,-2.0,커피바테누
1293885900,뮤즈의원 안양점,피부과,126.955605,37.39083,646,4.34,뮤즈
-2,-2,-2,-2.0,-2.0,-2,-2.0,오뚜기상조회오뚜기센터점
-2,-2,-2,-2.0,-2.0,-2,-2.0,카페알리칸테 루고가든파이브점
1369866328,스타벅스 시청점,카페,126.979805,37.56629,3028,4.48,스타벅스 서울시청점
-2,-2,-2,-2.0,-2.0,-2,-2.0,커피빈코리아삼청동점 코리아삼청동점
19873304,모노커피,테이크아웃커피,126.999985,37.582264,273,4.63,모노레일커피
18459847,할리스 도심공항점,카페,127.05944,37.50936,150,4.24,할리스 도심공항점
30925039,파스쿠찌 양재역점,카페,127.03391,37.48553,479,4.4,파스쿠찌 양재역점
1790379095,페인팅룸,"카페,디저트",127.03565,37.52663,375,4.91,페인팅룸
38711752,고양이정원,고양이카페,126.80314,37.57571,423,4.45,고양이정원
1134213948,메가커피 청량리역점,카페,127.04762,37.582348,1525,4.39,메가커피 청량리역점
1655338103,서울창업카페 상봉점,"창업,취업",127.08331,37.592484,-1,-1.0,서울창업카페 상봉점
1070262091,달콤Pick,"카페,디저트",127.03775,37.660778,21,4.34,달콤 PICK
129036019,세븐클루스 강남 2호점,방탈출카페,127.02656,37.501343,104,4.5,세븐클루스 강남2호점
1141833339,디벙크,"카페,디저트",126.91513,37.547935,103,4.33,디벙크
36948899,투썸플레이스 하계CGV스윗바점,카페,127.06485,37.638878,503,4.36,투썸플레이스 하계CGV스윗바점
-2,-2,-2,-2.0,-2.0,-2,-2.0,흑화당 서여의도점
-2,-2,-2,-2.0,-2.0,-2,-2.0,크로크로X슬코 서래마을점
1907281649,랑데자뷰 석촌점,"카페,디저트",127.0963,37.5065,744,4.33,랑데자뷰 석촌호수점
-2,-2,-2,-2.0,-2.0,-2,-2.0,비마이디
1797645722,금옥당,"귀금속,시계",126.91696,37.55818,8,-1.0,금옥당
1133492761,UCL,카페,127.02454,37.49744,407,4.58,UCL 강남역점
1321493330,카페온화 성수,카페,127.05256,37.54537,364,4.31,온화 성수점
265276088,아사네커피,테이크아웃커피,127.121544,37.497334,133,-1.0,카페아사
1304058353,디폴트밸류,"카페,디저트",126.92732,37.566185,590,4.54,디폴트벨류
1932179186,바마셀,카페,126.9687,37.54072,217,4.67,바마셀
1732037807,더미쓰리,"카페,디저트",126.98759,37.534756,163,4.76,더미쓰리
20502605,라온디,초콜릿전문점,126.926506,37.563896,54,4.65,라온디
-2,-2,-2,-2.0,-2.0,-2,-2.0,서점카페책과삶
-2,-2,-2,-2.0,-2.0,-2,-2.0,씨제이엔시티카페비즈코즈
-2,-2,-2,-2.0,-2.0,-2,-2.0,커피빈코리아CBTL잠실홈플러스점 코리아CBTL잠실홈플러스점
1388749391,시작스터디카페 상일동점,장소대여,127.17081,37.55065,41,4.22,시작스터디카페 상일동점
1746670050,이디야커피 동국대후문점,카페,126.99866,37.56256,335,4.44,이디야커피 동국대후문점
1516459296,스타벅스 마포용강동점,카페,126.94221,37.541187,2054,4.42,스타벅스 마포용강동점
-2,-2,-2,-2.0,-2.0,-2,-2.0,미스터힐링 강동성내점
1832106972,카페 빈,"카페,디저트",126.92183,37.54949,202,4.33,카페빈
1918881926,앤스커피클럽,"카페,디저트",126.924995,37.563946,315,4.36,앤스커피클럽
1917171908,비에이블스터디카페 세곡센터,스터디카페,127.10004,37.466816,3,-1.0,비에이블스터디카페 세곡센터
1976097430,키커피 컴퍼니,카페,127.03753,37.558628,595,4.48,키커피컴퍼니
1241418880,우디집,"카페,디저트",127.05101,37.537655,768,4.48,우디집
1533550220,히어로보드게임카페 홍대2호점,보드카페,126.9227,37.55536,454,4.53,히어로보드게임카페 홍대2호점
1365054072,한남작업실,"카페,디저트",126.99875,37.536537,725,4.54,한남작업실
1574556540,페이퍼넛츠,"카페,디저트",126.908195,37.581257,110,-1.0,페이퍼넛츠
36351545,카페유니크그램,"카페,디저트",126.91194,37.499207,63,4.11,유니크그램
1627986944,티네,"카페,디저트",127.0335,37.601925,4,-1.0,티네
1899944311,모스가든,양식,127.02835,37.516693,415,-1.0,모스가든
1309994425,위로스트커피,"카페,디저트",127.07296,37.62116,3,-1.0,위로스트
1924670105,카페멘디,브런치,127.00873,37.647236,610,4.24,카페멘디
1774254672,도렐 신용산점,"카페,디저트",126.96867,37.528793,1063,4.45,도렐 육지4호점
1684458315,마곡테이블,양식,126.83434,37.560524,418,4.48,마곡테이블
718860031,시크릿코드 홍대직영점,방탈출카페,126.92585,37.556202,43,3.92,시크릿코드 홍대점
12825956,이고트립,여행사,126.97959,37.568684,7,-1.0,에고트립
1354903584,그릭데이 홍대점,"카페,디저트",126.92388,37.55346,2568,4.8,그릭데이 홍대점
1395030685,옹근달,"카페,디저트",127.053,37.54272,3677,4.35,옹근달
1778341475,릴트,"카페,디저트",127.0214,37.518726,34,4.67,릴트
1055581506,프레스커피,"카페,디저트",127.10946,37.509563,850,4.42,프레스커피
-2,-2,-2,-2.0,-2.0,-2,-2.0,올모스트홈카페 아트선재센터점
-2,-2,-2,-2.0,-2.0,-2,-2.0,커피빈 왕십리민자역사점
37546712,미스터힐링 명동역점,힐링카페,126.98551,37.562283,-2,-2.0,미스터힐링 명동역점
33451427,바닐라베리,공방,127.06958,37.549828,-1,-1.0,바닐라베리
1912784684,위두커피,카페,127.10894,37.505135,2,-1.0,위두커피
-2,-2,-2,-2.0,-2.0,-2,-2.0,홍베이팡 문정법조타운점
20955779,두레차,"차,커피",126.92401,37.554863,66,4.66,두레차
-2,-2,-2,-2.0,-2.0,-2,-2.0,만석군찰보리호두과자
1713384001,타미하우스 예술의전당점,카페,127.010994,37.483074,42,4.29,타미하우스 예술의전당점
36995372,스타벅스 천호로데오점,카페,127.12731,37.537807,5404,4.49,스타벅스천호로데오점 천호로데오점
-2,-2,-2,-2.0,-2.0,-2,-2.0,아름다운고궁
1038220480,트루비커피 불광역점,카페,126.92986,37.60825,70,4.36,트루비커피
37254753,이디야커피무악재역점,카페,126.9497,37.583103,342,4.23,이디야커피 독립문역점
1514248623,카페울티모,카페,127.12336,37.487835,128,4.56,카페울티모 울티모
-2,-2,-2,-2.0,-2.0,-2,-2.0,태양커피 홍대점
1997859792,슬릿,"카페,디저트",126.92226,37.55192,122,-1.0,슬릿
1090972046,지오비즈 소호사무실,"창업,소호",126.76783,37.59591,-1,-1.0,67소호
1783153281,아키비스트 서촌,카페,126.97268,37.58222,3192,4.5,아키비스트
1227967470,유목커피바,"카페,디저트",127.01874,37.591625,433,4.62,유목커피바
1458138741,오거트,"카페,디저트",127.04369,37.54732,530,4.47,오거트
1778885845,로스커피,"카페,디저트",126.91783,37.553913,160,4.5,로스커피
715782489,프릳츠 원서점,카페,126.98849,37.577667,3140,4.42,FRITZ 원서점
1548887593,틸리,"카페,디저트",127.12547,37.534885,284,4.66,카페틸리
1826959498,스웨이커피스테이션,"카페,디저트",126.92862,37.569054,745,4.57,스웨이커피스테이션
1533544820,파티션 WSC,"카페,디저트",126.94361,37.559353,15,4.69,파티션WSC
1331575749,스크렘,"카페,디저트",127.02647,37.503727,341,4.37,스크렘
1262377225,청수당,"카페,디저트",126.9898,37.573883,1877,4.39,청수당
1948563806,블랙피라미드,"카페,디저트",126.926674,37.554653,416,4.51,블랙피라미드
37433104,할리스 배명사거리점,카페,127.0973,37.50274,594,4.34,할리스커피 가락시장역점
1018886292,커피나오길 상리단점,"카페,디저트",127.172714,37.548954,169,4.35,커피나오길 상리단점
38233947,힐링카페 심신프리,힐링카페,126.92234,37.553734,547,4.72,심신프리 홍대점
-2,-2,-2,-2.0,-2.0,-2,-2.0,맷차 본점
1096781531,TAG GO COFFEE,"카페,디저트",126.935585,37.487545,51,4.79,택고커피
1496524217,리에주 더현대서울점,카페,126.928314,37.525917,97,4.17,리에주커피
1601904716,말베르크,카페,127.00454,37.55933,456,4.6,말베르크
12950430,스타벅스 마포일진빌딩점,카페,126.94632,37.540436,3665,4.46,스타벅스마포일진빌딩점 마포일진빌딩점
11614790,다들림 하우스,보리밥,127.15071,37.452652,44,4.55,다들림
1106113512,메가커피 서일대점,카페,127.09623,37.587856,1054,4.51,메가커피 서일대점
1787628414,카페이안,카페,127.05699,37.52123,169,4.43,카페이안
-2,-2,-2,-2.0,-2.0,-2,-2.0,로직커피로스터스
20638779,강동빈스토리,카페,127.14613,37.537483,45,4.17,강동빈스토리
37408555,필립앤노아,테마카페,126.8271,37.558556,65,4.36,필립앤노아
1320204510,데일리오아시스 샤로수길점,"카페,디저트",126.95661,37.478157,581,4.4,데일리오아시스 샤로수길점
1019680762,이디야커피 왕십리비트플렉스점,카페,127.03833,37.561123,566,4.22,이디야커피 왕십리비트플렉스점
1274788512,이디야커피 고척사거리점,카페,126.85825,37.505917,787,4.43,이디야커피 고척사거리점
1290597963,이디야커피 송파위례점,카페,127.14244,37.48108,247,4.35,이디야커피 송파위례점
1006047375,슬로우포레스트,브런치,126.98078,37.58284,575,4.35,슬로우포레스트
-2,-2,-2,-2.0,-2.0,-2,-2.0,모멘트커피 1호점
1110821571,테누커피,"카페,디저트",126.92336,37.565636,256,4.49,테누커피
1684068586,톤톤,"카페,디저트",127.06797,37.573273,210,4.63,톤톤
1868049624,텀브커피 홍대점,카페,126.92266,37.557774,477,4.47,텀브커피 홍대점
-2,-2,-2,-2.0,-2.0,-2,-2.0,샬로벨젤라또
1003038601,퍼크,기업,127.03467,37.50052,-1,-1.0,퍼크
-2,-2,-2,-2.0,-2.0,-2,-2.0,엘레멘터리
1851087697,카페희다 마곡점,"카페,디저트",126.83032,37.560177,463,4.42,카페희다 마곡점
1079807775,카페인중독 노원점,와플,127.07522,37.636215,171,4.58,카페인중독 노원점
