상호명,지점명,상권업종소분류명,지번주소,도로명주소,경도,위도,상호지점명,id,name,category,visitorReviewCount,visitorReviewScore
투썸플레이스종로구청점,종로구청점,커피전문점/카페/다방,서울특별시 종로구 수송동 80-6,서울특별시 종로구 종로5길 58,126.980315823657,37.5728967632044,투썸플레이스종로구청점 종로구청점,21726749,투썸플레이스 종로구청점,카페,864,4.25
커피와사람들,홍대점,커피전문점/카페/다방,서울특별시 마포구 동교동 168-3,서울특별시 마포구 홍익로6길 74,126.925267011715,37.5569376050756,커피와사람들 홍대점,33877463,커피와사람들 홍대점,카페,424,4.52
앨리스토리커피볶는집,,커피전문점/카페/다방,서울특별시 서초구 양재동 319-4,서울특별시 서초구 강남대로16길 16,127.040027757656,37.4707945991683,앨리스토리커피볶는집,13570033,앨리스토리커피,카페,367,4.39
허니네커피,,커피전문점/카페/다방,서울특별시 강서구 화곡동 1013-13,서울특별시 강서구 강서로45가길 47,126.835743864412,37.5458620149336,허니네커피,37323359,허니네커피,"카페,디저트",42,평점없음
김대기커피스쿨,,커피전문점/카페/다방,서울특별시 송파구 가락동 111-27,서울특별시 송파구 중대로10길 7-1,127.121999645066,37.4932108363601,김대기커피스쿨,19367831,김대기커피스쿨,카페,199,4.42
띵크커피,코리아,커피전문점/카페/다방,서울특별시 강남구 청담동 112-28,서울특별시 강남구 도산대로85길 39,127.049477250375,37.5271329621248,띵크커피 코리아,36208332,띵크커피코리아,카페,14,4.64
우지커피,중랑구청점,커피전문점/카페/다방,서울특별시 중랑구 신내동 565-2,서울특별시 중랑구 신내로14길 9,127.095887352718,37.6056994584708,우지커피 중랑구청점,1530919431,우지커피,"카페,디저트",1433,4.39
브루다숙명여대,,커피전문점/카페/다방,서울특별시 용산구 청파동2가 55-1,서울특별시 용산구 청파로47길 82,126.965926241008,37.5451366430652,브루다숙명여대,1151738803,브루다 숙명여대,카페,1089,4.54
카페,라잌유,커피전문점/카페/다방,서울특별시 중구 북창동 18-4,서울특별시 중구 남대문로1길 46,126.977504863328,37.5632132877816,카페 라잌유,1451779789,카페라잌유,"카페,디저트",45,평점없음
스타벅스,종로관철점,커피전문점/카페/다방,서울특별시 종로구 관철동 12-15,서울특별시 종로구 종로12길 21,126.985982688043,37.5690710988316,스타벅스 종로관철점,13570665,스타벅스 종로관철점,카페,2642,4.51
브로커피앤쥬스,,커피전문점/카페/다방,서울특별시 관악구 봉천동 862-1,서울특별시 관악구 남부순환로 1820,126.952067736166,37.4809409770823,브로커피앤쥬스,1927175540,브로커피앤쥬스,"카페,디저트",56,4.33
카페루앤비,시흥점,커피전문점/카페/다방,서울특별시 금천구 시흥동 1026,서울특별시 금천구 시흥대로 165,126.900710945942,37.4478923007426,카페루앤비 시흥점,1288599290,카페루앤비 시흥점,카페,33,4.5
공차,서초마제스타시티점,커피전문점/카페/다방,서울특별시 서초구 서초동 1498-5,서울특별시 서초구 서초대로38길 12,127.005193298306,37.4906540762088,공차 서초마제스타시티점,1614973697,공차 서초마제스타시티점,차,507,4.45
이디야커피경희대점,경희대점,커피전문점/카페/다방,서울특별시 동대문구 회기동 16-55,서울특별시 동대문구 경희대로 4,127.052504128517,37.5918975622782,이디야커피경희대점 경희대점,1159806856,이디야커피 경희대점,카페,238,4.41
그루비,,커피전문점/카페/다방,서울특별시 마포구 연남동 493-12,서울특별시 마포구 동교로27길 95,126.919642533706,37.5615987013423,그루비,1905198544,그루비,"카페,디저트",101,4.52
이디야커피,백련산아이파크점,커피전문점/카페/다방,서울특별시 은평구 응암동 427-38,서울특별시 은평구 응암로 264,126.918861314786,37.5952812574581,이디야커피 백련산아이파크점,1430170740,이디야커피 백련산아이파크점,카페,775,4.23
겸스커피,,커피전문점/카페/다방,서울특별시 강남구 역삼동 788-20,서울특별시 강남구 논현로64길 14,127.041398157824,37.4936115153654,겸스커피,1914902756,겸스커피,카페,8,평점없음
설빙,서울중앙대점,커피전문점/카페/다방,서울특별시 동작구 흑석동 184-8,서울특별시 동작구 흑석로 101-10,126.96083775321,37.5081580908846,설빙 서울중앙대점,1812495342,설빙 서울중앙대점,빙수,190,평점없음
공차,문정법조타운점,커피전문점/카페/다방,서울특별시 송파구 문정동 643-1,서울특별시 송파구 법원로 114,127.120997943551,37.4860489500657,공차 문정법조타운점,1650524754,공차 문정법조타운점,차,1254,4.4
